1,0.20076
2,0.196545
3,0.193288
4,0.187922
5,0.194318
6,0.19722
7,0.197405
8,0.196942
9,0.216851
10,0.226519
11,0.220035
12,0.220788
13,0.216718
14,0.215304
15,0.220822
16,0.22023
17,0.214487
18,0.213418
19,0.21579
20,0.214871
21,0.216256
22,0.227168
23,0.228882
24,0.218822
25,0.218468
26,0.219003
27,0.218198
28,0.239306
29,0.334002
30,0.431932
31,0.514793
32,0.567556
33,0.582893
34,0.59847
35,0.609793
36,0.679516
37,0.770353
38,0.78322
39,0.768498
40,0.775483
41,0.783418
42,0.808715
43,0.820848
44,0.845451
45,0.847047
46,0.848835
47,0.850307
48,0.850745
49,0.868393
50,0.874311
51,0.881309
52,0.889825
53,0.890347
54,0.882679
55,0.887365
56,0.895406
57,0.897391
58,0.895493
59,0.898298
60,0.895917
61,0.897099
62,0.896361
63,0.895531
64,0.896355
65,0.896641
66,0.898088
67,0.896889
68,0.897083
69,0.895407
70,0.893851
71,0.894951
72,0.897048
73,0.8973
74,0.897171
75,0.898674
76,0.898825
77,0.896388
78,0.897874
79,0.898322
80,0.896252
81,0.894863
82,0.89511
83,0.894831
84,0.894574
85,0.891151
86,0.894052
87,0.896195
88,0.898401
89,0.897915
90,0.896822
91,0.893992
92,0.898432
93,0.903562
94,0.9055
95,0.908113
96,0.915022
97,0.910003
98,0.919939
99,0.897242
100,0.885612
101,0.890671
102,0.915205
103,0.89702
104,0.868626
105,0.890289
106,0.904503
107,0.893146
108,0.868669
109,0.890317
110,0.904132
111,0.922079
112,0.92646
113,0.873368
114,0.875738
115,0.826569
116,0.858742
117,0.722371
118,0.716761
119,0.655577
120,0.558065
121,0.60872
122,0.417375
123,0.428751
124,0.306779
125,0.284291
126,0.444652
127,0.507791
128,0.718327
129,0.769801
130,0.573743
131,0.392143
132,0.263945
133,0.259993
134,0.269042
135,0.506625
136,0.804282
137,0.726032
138,0.424218
139,0.280403
140,0.270639
141,0.265776
142,0.419149
143,0.838352
144,0.809214
145,0.607523
146,0.378532
147,0.269537
148,0.269057
149,0.269477
150,0.269343
151,0.272184
152,0.276611
153,0.436556
154,0.497109
155,0.321497
156,0.287583
157,0.278262
158,0.276889
159,0.266198
160,0.286865
161,0.293618
162,0.265632
163,0.279379
164,0.31526
165,0.282015
166,0.270559
167,0.272011
168,0.273067
169,0.357808
170,0.365653
171,0.283772
172,0.274602
173,0.273714
174,0.27323
175,0.27511
176,0.280418
177,0.392919
178,0.429187
179,0.33734
180,0.280174
181,0.255603
182,0.253194
183,0.261775
184,0.328296
185,0.435095
186,0.449484
187,0.354383
188,0.288615
189,0.276478
190,0.273904
191,0.272728
192,0.270443
193,0.269098
194,0.269475
195,0.286775
196,0.296026
197,0.323212
198,0.345285
199,0.449819
200,0.730432
201,0.893143
202,0.91635
203,0.923027
204,0.923252
205,0.922987
206,0.919047
207,0.909069
208,0.902373
209,0.898547
210,0.900884
211,0.903414
212,0.904737
213,0.905392
214,0.906698
215,0.904253
216,0.904653
217,0.905776
218,0.907324
219,0.907838
220,0.907119
221,0.907018
222,0.905423
223,0.90832
224,0.904768
225,0.90629
226,0.905694
227,0.90476
228,0.901908
229,0.901906
230,0.904047
231,0.905522
232,0.908497
233,0.908003
234,0.906574
235,0.908019
236,0.907841
237,0.905872
238,0.906543
239,0.905288
240,0.905308
241,0.906309
242,0.903575
243,0.904017
244,0.905133
245,0.906218
246,0.907035
247,0.905299
248,0.90514
249,0.905154
250,0.904647
251,0.904447
252,0.902411
253,0.904997
254,0.904635
255,0.905067
256,0.907216
257,0.906793
258,0.905651
259,0.907143
260,0.906818
261,0.907199
262,0.907706
263,0.907125
264,0.905919
265,0.906976
266,0.909183
267,0.907733
268,0.905367
269,0.908238
270,0.907484
271,0.906821
272,0.907649
273,0.907145
274,0.907993
275,0.909903
276,0.911929
277,0.911722
278,0.908967
279,0.907917
280,0.907438
281,0.908067
282,0.9341
283,0.933663
284,0.881287
285,0.888433
286,0.918499
287,0.887942
288,0.874222
289,0.861333
290,0.869324
291,0.904766
292,0.919848
293,0.934599
294,0.812653
295,0.845204
296,0.737945
297,0.748411
298,0.647595
299,0.664343
300,0.799823
301,0.923592
302,0.9151
303,0.881576
304,0.890908
305,0.882434
306,0.795222
307,0.759316
308,0.797073
309,0.790671
310,0.771303
311,0.747899
312,0.723967
313,0.414023
314,0.488079
315,0.638485
316,0.857428
317,0.744334
318,0.556989
319,0.365437
320,0.267031
321,0.261268
322,0.269826
323,0.271659
324,0.272343
325,0.273667
326,0.273293
327,0.273508
328,0.272863
329,0.273097
330,0.3601
331,0.264346
332,0.276067
333,0.331773
334,0.297494
335,0.286047
336,0.27082
337,0.267974
338,0.344185
339,0.701858
340,0.633939
341,0.439957
342,0.293306
343,0.280407
344,0.281599
345,0.280392
346,0.280787
347,0.278598
348,0.278205
349,0.276102
350,0.277209
351,0.27971
352,0.32202
353,0.54679
354,0.605957
355,0.618761
356,0.604324
357,0.583028
358,0.626499
359,0.580332
360,0.60925
361,0.6037
362,0.623668
363,0.666342
364,0.800027
365,0.851136
366,0.847897
367,0.871053
368,0.88635
369,0.890081
370,0.88319
371,0.878936
372,0.875728
373,0.873992
374,0.876628
375,0.879292
376,0.879618
377,0.879818
378,0.874565
379,0.861464
380,0.864658
381,0.86391
382,0.851963
Time:65809
