1,0.171864
2,0.195534
3,0.310435
4,0.207521
5,0.301168
6,0.204042
7,0.36255
8,0.277058
9,0.452387
10,0.304508
11,0.398601
12,0.271314
13,0.402136
14,0.265647
15,0.401977
16,0.269874
17,0.401069
18,0.266249
19,0.398474
20,0.264264
21,0.392804
22,0.265909
23,0.380702
24,0.278803
25,0.397766
26,0.281381
27,0.427805
28,0.295297
29,0.500985
30,0.384069
31,0.632734
32,0.435038
33,0.653678
34,0.444993
35,0.737077
36,0.538585
37,0.811425
38,0.532797
39,0.816254
40,0.592985
41,0.93758
42,0.697803
43,1.0636
44,0.599799
45,1.02312
46,0.7251
47,1.09254
48,0.730731
49,1.09969
50,0.732426
51,1.09714
52,0.729697
53,1.09425
54,0.729582
55,1.09069
56,0.727641
57,1.03059
58,0.727092
59,1.08808
60,0.604829
61,1.02988
62,0.726348
63,1.08691
64,0.724442
65,1.08865
66,0.72535
67,1.08744
68,0.724972
69,1.08707
70,0.723638
71,1.02523
72,0.724541
73,1.08633
74,0.72444
75,1.08535
76,0.724056
77,1.08836
78,0.725051
79,1.08748
80,0.663715
81,1.0873
82,0.725225
83,1.08719
84,0.724479
85,1.08623
86,0.724286
87,1.08755
88,0.725831
89,1.0891
90,0.725632
91,1.08833
92,0.727111
93,1.02975
94,0.665617
95,1.08912
96,0.725982
97,1.08954
98,0.72826
99,1.10169
100,0.736939
101,1.11698
102,0.748081
103,1.10978
104,0.738972
105,1.10465
106,0.739194
107,1.10954
108,0.743693
109,1.12021
110,0.741519
111,1.11677
112,0.728925
113,1.08328
114,0.706885
115,1.05136
116,0.691812
117,0.781621
118,0.402471
119,0.580909
120,0.380155
121,0.517866
122,0.329778
123,0.457001
124,0.242054
125,0.380835
126,0.288447
127,0.495881
128,0.447587
129,0.54823
130,0.250363
131,0.232631
132,0.104188
133,0.152408
134,0.109095
135,0.38054
136,0.430873
137,0.466716
138,0.170413
139,0.175136
140,0.111751
141,0.180644
142,0.306265
143,0.912815
144,0.624049
145,0.507183
146,0.204742
147,0.175367
148,0.109787
149,0.16531
150,0.109649
151,0.17076
152,0.124886
153,0.27588
154,0.192493
155,0.230514
156,0.136409
157,0.176934
158,0.123825
159,0.173355
160,0.162004
161,0.296747
162,0.108269
163,0.192204
164,0.168453
165,0.171836
166,0.120542
167,0.189195
168,0.130823
169,0.284218
170,0.173104
171,0.181129
172,0.108968
173,0.145407
174,0.10971
175,0.163903
176,0.135251
177,0.334217
178,0.294504
179,0.36602
180,0.18595
181,0.265503
182,0.156152
183,0.288603
184,0.205169
185,0.309699
186,0.21334
187,0.308853
188,0.202192
189,0.302515
190,0.20272
191,0.305642
192,0.203874
193,0.315612
194,0.211441
195,0.296788
196,0.211985
197,0.329587
198,0.254426
199,0.543945
200,0.621228
201,1.05623
202,0.727192
203,0.965882
204,0.729762
205,1.08844
206,0.726021
207,1.08158
208,0.664427
209,1.08369
210,0.711901
211,1.05479
212,0.703897
213,1.05056
214,0.695979
215,1.04409
216,0.694776
217,1.04022
218,0.693952
219,1.04197
220,0.695023
221,1.0424
222,0.694268
223,1.04149
224,0.694596
225,1.04141
226,0.693761
227,1.04036
228,0.694613
229,1.0435
230,0.696517
231,1.04629
232,0.698271
233,1.04729
234,0.697659
235,1.04618
236,0.697288
237,1.0442
238,0.696081
239,1.04524
240,0.696497
241,0.986876
242,0.69745
243,1.04535
244,0.697204
245,0.987451
246,0.69795
247,0.987607
248,0.699592
249,1.04744
250,0.698283
251,1.04931
252,0.699223
253,0.990559
254,0.698305
255,1.04465
256,0.642724
257,1.05225
258,0.70148
259,1.05143
260,0.699887
261,1.05239
262,0.701239
263,1.05215
264,0.701035
265,1.05077
266,0.700446
267,1.05114
268,0.701081
269,1.0511
270,0.700628
271,1.05265
272,0.702067
273,1.0515
274,0.702056
275,1.0523
276,0.700941
277,1.05173
278,0.701848
279,1.05624
280,0.709315
281,1.07878
282,0.729901
283,1.10258
284,0.734194
285,1.08988
286,0.668086
287,1.10359
288,0.728251
289,1.07643
290,0.693605
291,1.00587
292,0.634102
293,0.918854
294,0.508259
295,0.683018
296,0.559793
297,0.850083
298,0.612954
299,0.920334
300,0.566399
301,0.919978
302,0.707165
303,1.10349
304,0.733295
305,1.00873
306,0.673736
307,0.851703
308,0.632381
309,0.971
310,0.652911
311,1.03247
312,0.643228
313,0.747561
314,0.418084
315,0.763701
316,0.585204
317,0.625825
318,0.221792
319,0.206887
320,0.100104
321,0.160951
322,0.109084
323,0.166224
324,0.113738
325,0.170388
326,0.104007
327,0.168272
328,0.110539
329,0.250662
330,0.218915
331,0.2608
332,0.145171
333,0.306571
334,0.166242
335,0.17605
336,0.122514
337,0.16908
338,0.163783
339,0.431395
340,0.237938
341,0.233715
342,0.115596
343,0.161494
344,0.108064
345,0.161257
346,0.108468
347,0.162606
348,0.108028
349,0.162078
350,0.109478
351,0.164205
352,0.179743
353,0.277024
354,0.26433
355,0.451847
356,0.295042
357,0.489478
358,0.380214
359,0.511305
360,0.333395
361,0.54612
362,0.374818
363,0.599573
364,0.434864
365,0.668138
366,0.433386
367,0.703505
368,0.619344
369,1.02237
370,0.708914
371,1.0679
372,0.708775
373,1.00547
374,0.656878
375,1.072
376,0.713722
377,1.07662
378,0.721318
379,1.08478
380,0.723768
381,1.08698
382,0.725503
Time:73219
